Date,Open,High,Low,Close,Volume,Adj Close,PB
7/8/2016,96,97.410004,95.300003,97.059998,8335400,97.059998,17.22
7/7/2016,94.699997,95.379997,93.18,95.099998,9913500,95.099998,16.88
7/6/2016,95.029999,96,93.550003,94.599998,16301200,94.599998,16.79
7/5/2016,95.199997,101.269997,93.309998,97.910004,25879400,97.910004,17.38
7/1/2016,95,97,94.800003,96.669998,16167200,96.669998,17.16
6/30/2016,90.910004,91.720001,89.900002,91.480003,9099000,91.480003,16.23
6/29/2016,89.669998,91.970001,88.699997,91.059998,11687100,91.059998,16.83
6/28/2016,87.410004,88.879997,86.410004,87.970001,11545600,87.970001,16.26
6/27/2016,87.879997,88,84.809998,85.330002,13730500,85.330002,15.77
6/24/2016,87.529999,90.489998,87.209999,88.440002,11248600,88.440002,16.35
6/23/2016,90.620003,91.68,88.150002,91.660004,10819000,91.660004,16.94
6/22/2016,90.779999,91.980003,89.769997,90.010002,9454700,90.010002,16.64
6/21/2016,93.870003,93.879997,90.769997,90.989998,15199700,90.989998,16.82
6/20/2016,95.220001,95.879997,93.650002,93.800003,9026400,93.800003,17.34
6/17/2016,95.75,95.769997,94.199997,94.449997,8046800,94.449997,17.46
6/16/2016,94.18,95.559998,93.25,95.440002,7550800,95.440002,17.64
6/15/2016,94.610001,95.459999,93.5,94.290001,7675400,94.290001,17.43
6/14/2016,94.160004,95.800003,93.269997,94.120003,9480400,94.120003,17.4
6/13/2016,95.019997,97.199997,93.620003,93.849998,13484300,93.849998,17.35
6/10/2016,94.879997,95.349998,93.279999,93.75,12907900,93.75,17.33
6/9/2016,97.220001,98.43,96.660004,97.089996,8923800,97.089996,17.94
6/8/2016,100.019997,100.279999,97.599998,97.860001,9423900,97.860001,18.09
6/7/2016,101.199997,101.629997,99.769997,99.889999,6474700,99.889999,18.46
6/6/2016,100.290001,101.07,99.720001,100.739998,6828100,100.739998,18.62
6/3/2016,100.989998,101,98.529999,99.589996,9224000,99.589996,18.41
6/2/2016,101.389999,102.150002,100.769997,101.25,7992400,101.25,18.71
6/1/2016,101.5,101.919998,100.160004,101.510002,8393400,101.510002,18.76
5/31/2016,102.949997,103.449997,102.129997,102.57,8725700,102.57,18.96
5/27/2016,102.440002,103.5,101.440002,103.300003,9092100,103.300003,19.09
5/26/2016,103.209999,104,101.379997,102.809998,17824700,102.809998,19
5/25/2016,99,100.309998,98.300003,100.199997,15142900,100.199997,18.52
5/24/2016,95.980003,99.139999,95.75,97.889999,21246000,97.889999,18.09
5/23/2016,92.980003,95.290001,92.849998,94.889999,13992300,94.889999,17.54
5/20/2016,90.080002,93.279999,89.980003,92.489998,15063000,92.489998,17.09
5/19/2016,90.160004,91.269997,88.300003,89.550003,11450300,89.550003,16.55
5/18/2016,88.25,91.720001,88.25,90.5,13911800,90.5,16.73
5/17/2016,89,90.870003,88.169998,88.629997,11571300,88.629997,16.38
5/16/2016,87.559998,90,86.150002,89.120003,11247800,89.120003,16.47
5/13/2016,87.389999,88.589996,86.260002,87.879997,11571400,87.879997,16.24
5/12/2016,90.32,90.410004,85.739998,87.739998,20408100,87.739998,16.22
5/11/2016,92.400002,92.589996,89.900002,90.019997,11692900,90.019997,16.64
5/10/2016,91.139999,93.25,91.089996,92.889999,11175900,92.889999,17.17
5/9/2016,90.730003,91.830002,89.900002,90.540001,9543700,90.540001,16.73
5/6/2016,88.830002,90.879997,88.110001,90.839996,10433900,90.839996,16.79
5/5/2016,90.910004,92.080002,89.25,89.370003,10368500,89.370003,16.52
5/4/2016,91,92.160004,90.349998,90.790001,7356800,90.790001,16.78
5/3/2016,92.080002,93.25,91.300003,91.540001,10593900,91.540001,16.92
5/2/2016,90.410004,93.220001,89.889999,93.110001,12547000,93.110001,17.21
4/29/2016,90.5,90.559998,88.209999,90.029999,13968000,90.029999,16.64
4/28/2016,91.5,92.669998,90.089996,90.279999,11474900,90.279999,16.69
4/27/2016,92.18,92.5,90.209999,91.040001,12218900,91.040001,16.83
4/26/2016,93.5,93.550003,91.25,92.43,15330900,92.43,17.08
4/25/2016,95.699997,95.75,92.800003,93.559998,14985400,93.559998,17.29
4/22/2016,94.849998,96.690002,94.209999,95.900002,15806300,95.900002,17.72
4/21/2016,97.309998,97.379997,94.779999,94.980003,19919400,94.980003,17.55
4/20/2016,94.339996,96.980003,93.139999,96.769997,26613500,96.769997,17.89
4/19/2016,99.489998,101.370003,94.199997,94.339996,55728800,94.339996,17.44
4/18/2016,109.900002,110.699997,106.019997,108.400002,32816400,108.400002,20.04
4/15/2016,110.639999,111.849998,109.779999,111.510002,11746100,111.510002,20.61
4/14/2016,110.010002,111.639999,109.150002,110.419998,9553700,110.419998,20.41
4/13/2016,108,111.279999,107.879997,109.650002,16701700,109.650002,20.27
4/12/2016,103.150002,107.220001,102.209999,106.980003,12437000,106.980003,19.77
4/11/2016,104.040001,104.980003,102.620003,102.68,7451300,102.68,18.98
4/8/2016,105.120003,105.330002,102.82,103.809998,7857600,103.809998,19.19
4/7/2016,104.309998,106.440002,103.599998,104.449997,10774900,104.449997,19.31
4/6/2016,105.300003,106.440002,104.25,104.830002,9605800,104.830002,19.38
4/5/2016,103.470001,105.75,103.25,104.940002,10060900,104.940002,19.4
4/4/2016,105.900002,105.919998,103.199997,104.349998,10940400,104.349998,19.29
4/1/2016,102.93,105.790001,102.470001,105.699997,14182400,105.699997,19.54
3/31/2016,102.43,103.529999,101.050003,102.230003,9747500,102.230003,18.9
3/30/2016,104.650002,104.910004,101.480003,102.190002,14705000,102.190002,19.67
3/29/2016,101.080002,104.330002,101,104.129997,16008900,104.129997,20.05
3/28/2016,98.339996,101.440002,97.82,101.209999,12432200,101.209999,19.49
3/24/2016,98.639999,98.849998,97.07,98.360001,10671100,98.360001,18.94
3/23/2016,99.75,100.389999,98.809998,99.589996,8313500,99.589996,19.17
3/22/2016,100.480003,101.519997,99.199997,99.839996,9069900,99.839996,19.22
3/21/2016,101.150002,102.099998,99.5,101.059998,9578500,101.059998,19.46
3/18/2016,100.5,102.410004,100.010002,101.120003,15453500,101.120003,19.47
3/17/2016,99.050003,101.389999,99,99.720001,13825000,99.720001,19.2
3/16/2016,97.529999,99.730003,97.5,99.349998,12630500,99.349998,19.13
3/15/2016,97.870003,98.510002,96.43,97.860001,9691800,97.860001,18.84
3/14/2016,97.199997,99.419998,97.169998,98.129997,11251900,98.129997,18.89
3/11/2016,99.510002,99.599998,96.050003,97.660004,15114300,97.660004,18.8
3/10/2016,98.18,99.739998,95.449997,97.360001,17002100,97.360001,18.74
3/9/2016,96.82,98.370003,95,98,12298700,98,18.87
3/8/2016,95,98.279999,94.5,96.230003,14797000,96.230003,18.53
3/7/2016,101,101.790001,95.25,95.489998,23855200,95.489998,18.38
3/4/2016,98.760002,102.220001,98.32,101.580002,23414600,101.580002,19.56
3/3/2016,97.830002,98.349998,95.389999,97.93,15320900,97.93,18.85
3/2/2016,98.010002,99.480003,95.900002,97.610001,19102800,97.610001,18.79
3/1/2016,94.580002,99.160004,93.610001,98.300003,17048800,98.300003,18.93
2/29/2016,94.809998,97.199997,93.339996,93.410004,13663100,93.410004,17.98
2/26/2016,95.300003,97.480003,94.25,94.790001,16975200,94.790001,18.25
2/25/2016,91.080002,94.809998,90.209999,94.529999,17898800,94.529999,18.2
2/24/2016,88.5,91.760002,86.699997,91.610001,15972800,91.610001,17.64
2/23/2016,91.400002,92.489998,89.050003,89.120003,12744400,89.120003,17.16
2/22/2016,90.75,93.110001,88.300003,91.93,16321800,91.93,17.7
2/19/2016,89.980003,91.400002,88.029999,89.230003,14259200,89.230003,17.18
2/18/2016,94.800003,94.900002,90.309998,90.489998,17695300,90.489998,17.42
2/17/2016,90.129997,94.769997,89.639999,94.760002,18323800,94.760002,18.24
2/16/2016,89,90.139999,87.540001,89.050003,16356600,89.050003,17.14
2/12/2016,86.639999,89.720001,85.260002,87.400002,19067700,87.400002,16.83
2/11/2016,87.419998,88.389999,82.910004,86.349998,21820300,86.349998,16.63
2/10/2016,89,92.209999,87.419998,88.449997,23146500,88.449997,17.03
2/9/2016,81.75,88.400002,81.550003,86.129997,25892900,86.129997,16.58
2/8/2016,80.57,84.699997,79.949997,83.32,25035600,83.32,16.04
2/5/2016,88.230003,88.949997,81.860001,82.790001,25929300,82.790001,15.94
2/4/2016,89.5,91.25,86.540001,89.709999,19108600,89.709999,17.27
2/3/2016,92.410004,92.690002,86.139999,90.739998,27466000,90.739998,17.47
2/2/2016,95.540001,96.650002,90.730003,91.489998,21906500,91.489998,17.61
2/1/2016,91.790001,97.18,91.300003,94.089996,19684500,94.089996,18.12
1/29/2016,92,94.389999,90.629997,91.839996,20463900,91.839996,17.68
1/28/2016,93.839996,95.25,90.110001,94.410004,24562300,94.410004,18.18
1/27/2016,96.610001,97.849998,90.589996,91.150002,25556200,91.150002,17.55
1/26/2016,99.739998,100.550003,94.849998,97.830002,22083900,97.830002,18.83
1/25/2016,99.779999,102.68,99,99.120003,20321100,99.120003,19.08
1/22/2016,104.720001,104.989998,99.220001,100.720001,26821800,100.720001,19.39
1/21/2016,108.32,108.510002,102.099998,102.349998,31027500,102.349998,19.7
1/20/2016,108.910004,109.989998,97.050003,107.739998,53009400,107.739998,20.74
1/19/2016,106.57,110.139999,105.550003,107.889999,35722800,107.889999,20.77
1/15/2016,102.43,105.5,101.720001,104.040001,19775100,104.040001,20.02
1/14/2016,105.650002,109.25,101.209999,107.059998,23664800,107.059998,20.61
1/13/2016,114.43,114.480003,104.529999,106.559998,24921600,106.559998,20.51
1/12/2016,116.110001,117.779999,115.080002,116.580002,15133500,116.580002,22.44
1/11/2016,112.129997,116.790001,111.199997,114.970001,21920400,114.970001,22.13
1/8/2016,116.330002,117.720001,111.099998,111.389999,18067100,111.389999,21.44
1/7/2016,116.360001,122.18,112.290001,114.559998,33636700,114.559998,22.05
1/6/2016,105.290001,117.910004,104.959999,117.68,33045700,117.68,22.65
1/5/2016,110.449997,110.580002,105.849998,107.660004,17664600,107.660004,20.72
1/4/2016,109,110,105.209999,109.959999,20794800,109.959999,21.16
12/31/2015,116.209999,117.459999,114.279999,114.379997,9273000,114.379997,22.01
12/30/2015,118.949997,119.019997,116.43,116.709999,8149700,116.709999,23.01
12/29/2015,118.190002,119.599998,116.919998,119.120003,8159200,119.120003,23.49
12/28/2015,117.260002,117.349998,113.849998,117.110001,8424300,117.110001,23.09
12/24/2015,118.220001,118.800003,117.300003,117.330002,3541400,117.330002,23.14
12/23/2015,116.910004,118.559998,115.779999,118.160004,9324300,118.160004,23.3
12/22/2015,117.300003,117.43,114.860001,116.239998,9689000,116.239998,22.92
12/21/2015,119.510002,119.589996,115.660004,116.629997,11670000,116.629997,23
12/18/2015,120.849998,122.190002,117.919998,118.019997,17948100,118.019997,23.27
12/17/2015,123.970001,126.349998,122.419998,122.510002,17284900,122.510002,24.16
12/16/2015,119.800003,123,118.089996,122.639999,13181000,122.639999,24.18
12/15/2015,121.93,123.300003,118.540001,118.599998,11722900,118.599998,23.39
12/14/2015,119.769997,120.900002,114.660004,120.669998,18679300,120.669998,23.8
12/11/2015,121.449997,123,118.599998,118.910004,16105300,118.910004,23.45
12/10/2015,124.5,125.209999,121.620003,122.910004,13474100,122.910004,24.24
12/9/2015,127.699997,128.779999,122.330002,124.199997,17788800,124.199997,24.49
12/8/2015,121.510002,128.240005,121.099998,126.980003,18591100,126.980003,25.04
12/7/2015,131.190002,133.270004,122.75,125.360001,23351600,125.360001,24.72
12/4/2015,127,130.990005,125.75,130.929993,20250400,130.929993,25.82
12/3/2015,129.619995,132.199997,126.389999,126.809998,26647300,126.809998,25.01
12/2/2015,125.529999,131.350006,124.93,128.929993,24105700,128.929993,25.42
12/1/2015,124.470001,125.57,122.419998,125.370003,12550800,125.370003,24.72
11/30/2015,126.029999,126.599998,122.889999,123.330002,13894000,123.330002,24.32
11/27/2015,123.849998,126.389999,123.589996,125.440002,6645500,125.440002,24.74
11/25/2015,124.230003,125.199997,122.360001,124.160004,10980700,124.160004,24.48
11/24/2015,123.669998,124.660004,120.029999,123.309998,18335300,123.309998,24.32
11/23/2015,124.300003,126.199997,121.660004,125.029999,15727000,125.029999,24.66
11/20/2015,120.849998,124.07,119.209999,123.839996,17977000,123.839996,24.42
11/19/2015,120.25,123.129997,119.610001,120.220001,19253200,120.220001,23.71
11/18/2015,117.940002,121,116.099998,120.629997,23353600,120.629997,23.79
11/17/2015,112.110001,118.790001,111.699997,117.099998,33016300,117.099998,23.09
11/16/2015,102.970001,111.650002,101.860001,111.349998,19866200,111.349998,21.96
11/13/2015,108.339996,109.07,103.269997,103.650002,18819400,103.650002,20.44
11/12/2015,112.519997,115.25,108.199997,108.919998,17568200,108.919998,21.48
11/11/2015,113.080002,114.610001,111.410004,112.860001,11039200,112.860001,22.26
11/10/2015,108.860001,112.839996,108.010002,112.699997,11166400,112.699997,22.22
11/9/2015,113.360001,114,108.639999,109.860001,16154600,109.860001,21.66
11/6/2015,113.389999,114.800003,112.050003,114.059998,10936600,114.059998,22.49
11/5/2015,113.75,115.68,111.720001,113.5,13814900,113.5,22.38
11/4/2015,110.360001,114.279999,109.389999,114.050003,17505000,114.050003,22.49
11/3/2015,107.360001,111.050003,107.239998,109.739998,12484100,109.739998,21.64
11/2/2015,109.199997,109.370003,106.300003,107.639999,11784600,107.639999,21.23
10/30/2015,105.120003,110.099998,104.900002,108.379997,15571500,108.379997,21.37
10/29/2015,105,106.910004,104.75,105.120003,9841400,105.120003,20.73
10/28/2015,102.900002,106.209999,102.059998,105.800003,13094000,105.800003,20.86
10/27/2015,102.580002,104.720001,101.230003,103.07,12066400,103.07,20.33
10/26/2015,100.050003,103.309998,99.379997,103.040001,12234800,103.040001,20.32
10/23/2015,97.610001,101.559998,97.269997,100.040001,18019900,100.040001,19.73
10/22/2015,98.07,99.93,96.860001,97.32,12786800,97.32,19.19
10/21/2015,99.669998,100.339996,97.010002,97.959999,13728500,97.959999,19.32
10/20/2015,101.059998,102.110001,97.580002,98.989998,17345600,98.989998,19.52
10/19/2015,98.07,103.620003,96.260002,101.690002,29964700,101.690002,20.05
10/16/2015,100.209999,101.650002,98.410004,98.989998,21252000,98.989998,19.52
10/15/2015,103.769997,104.879997,99.099998,101.089996,48484300,101.089996,19.93
10/14/2015,111.5,111.629997,108.050003,110.230003,33231500,110.230003,21.74
10/13/2015,112.849998,113.720001,108.779999,109.730003,17512100,109.730003,21.64
10/12/2015,114.449997,115.419998,112.360001,113.449997,12624500,113.449997,22.37
10/9/2015,114.110001,115.830002,112.440002,113.330002,22455200,113.330002,22.35
10/8/2015,107.940002,115.050003,102.599998,114.93,42831900,114.93,22.66
10/7/2015,108.839996,109.779999,106.75,108.099998,12329500,108.099998,21.32
10/6/2015,110.330002,112.25,105.639999,108.330002,20836300,108.330002,21.36
10/5/2015,107.480003,112.279999,105.760002,111.25,21157900,111.25,21.94
10/2/2015,103.010002,106.870003,101.449997,106.110001,21526700,106.110001,20.92
10/1/2015,102.910004,106.110001,101.120003,105.980003,17426900,105.980003,20.9
9/30/2015,99.910004,103.459999,99.050003,103.260002,17027600,103.260002,20.36
9/29/2015,99.629997,100.629997,96.849998,98.349998,17405900,98.349998,20.54
9/28/2015,101.57,103.330002,97.839996,99.470001,17026600,99.470001,20.77
9/25/2015,105.300003,105.449997,101.57,102.239998,19066600,102.239998,21.35
9/24/2015,97.110001,104,96.779999,103.760002,21274500,103.760002,21.67
9/23/2015,98.599998,99.739998,97.660004,98.07,10264500,98.07,20.48
9/22/2015,98.290001,99.900002,97,98.470001,16717900,98.470001,20.56
9/21/2015,103.300003,103.769997,99.559998,100.300003,17900600,100.300003,20.95
9/18/2015,102,104.360001,100.709999,102.620003,21715000,102.620003,21.43
9/17/2015,103.669998,107.5,101.830002,104.209999,25817700,104.209999,21.76
9/16/2015,99.699997,104.480003,99.330002,104.080002,28058200,104.080002,21.74
9/15/2015,95.220001,99.650002,93.610001,99.160004,22591100,99.160004,20.71
9/14/2015,96.839996,97.910004,94.330002,95.690002,15546000,95.690002,19.98
9/11/2015,98.57,100.849998,97.230003,97.510002,17373900,97.510002,20.36
9/10/2015,99.419998,100.849998,96.779999,99.480003,21031900,99.480003,20.77
9/9/2015,96.510002,102.790001,95.519997,99.18,35524400,99.18,20.71
9/8/2015,102.080002,102.5,93.550003,94.949997,43479700,94.949997,19.83
9/4/2015,98.050003,99.93,97.339996,98.790001,24212000,98.790001,20.63
9/3/2015,102.690002,104.169998,100.110001,101.059998,29546700,101.059998,21.1
9/2/2015,109.309998,109.5,100.300003,105.440002,39843300,105.440002,22.02
9/1/2015,109.349998,111.239998,103.82,105.790001,35977100,105.790001,22.09
8/31/2015,115.239998,117,113.760002,115.029999,17005600,115.029999,24.02
8/28/2015,116.349998,119.349998,115.879997,117.629997,20240200,117.629997,24.56
8/27/2015,114.940002,118.25,113.019997,117.660004,37056100,117.660004,24.57
8/26/2015,107.150002,110.279999,102.019997,110.129997,36164600,110.129997,23
8/25/2015,107.75,107.879997,101.5,101.519997,37620700,101.519997,21.2
8/24/2015,88.75,109.629997,85.5,96.879997,59951900,96.879997,20.23
8/21/2015,106.199997,110,102.75,103.959999,33228300,103.959999,21.71
8/20/2015,119.800003,121.449997,111.339996,112.489998,28045300,112.489998,23.49
8/19/2015,123.5,123.699997,121.5,122.059998,10115300,122.059998,25.49
8/18/2015,125.260002,126.75,123.550003,124.050003,9382000,124.050003,25.91
8/17/2015,123.139999,125.699997,122.589996,125.360001,9233800,125.360001,26.18
8/14/2015,124.959999,125,123,123.389999,8667700,123.389999,25.77
8/13/2015,120.989998,125.730003,119.339996,123.730003,15284400,123.730003,25.84
8/12/2015,121.470001,122.449997,118.660004,120.510002,13822500,120.510002,25.17
8/11/2015,120.010002,123.760002,120,122.739998,11596800,122.739998,25.63
8/10/2015,126.089996,126.5,121.510002,123.029999,13424600,123.029999,25.69
8/7/2015,126.419998,126.599998,121.300003,123.519997,17360700,123.519997,25.8
8/6/2015,126.290001,128.850006,122.040001,126.449997,24716700,126.449997,26.41
8/5/2015,125.620003,129.289993,122.709999,123.709999,26946500,123.709999,25.83
8/4/2015,113.150002,122.790001,113,121.150002,29653300,121.150002,25.3
8/3/2015,114.599998,114.599998,111.779999,112.559998,10144800,112.559998,23.51
7/31/2015,111.949997,115,111.150002,114.309998,16349100,114.309998,23.87
7/30/2015,106.400002,111.900002,105.400002,111.559998,14229200,111.559998,23.3
7/29/2015,106.830002,107.75,105.400002,107.080002,6695600,107.080002,22.36
7/28/2015,107.290001,107.940002,103.879997,106.900002,11155900,106.900002,22.32
7/27/2015,107.790001,109.860001,106.25,106.43,11302600,106.43,22.23
7/24/2015,111.550003,111.68,108.900002,109.339996,8125100,109.339996,22.83
7/23/2015,110.910004,112.18,109.839996,110.099998,8306800,110.099998,23.08
7/22/2015,112.139999,113.879997,110.559998,111.5,10500500,111.5,23.37
7/21/2015,110.209999,113.709999,109.32,112.510002,14085400,112.510002,23.59
7/20/2015,114.699997,114.699997,110.139999,110.550003,22676900,110.550003,23.18
7/17/2015,117.339996,117.879997,114.239998,114.769997,25136900,114.769997,24.06
7/16/2015,111.019997,116.489998,107.68,115.809998,63461000,115.809998,24.28
7/15/2015,99.970001,100.75,97.050003,98.129997,30898600,98.129997,20.57
7/14/2015,708.900017,711.449982,697.569984,702.600006,19736500,100.371429,21.04
7/13/2015,686.690002,716.159996,686.550026,707.610001,32981900,101.087143,21.19
7/10/2015,682.660004,689.519974,678.300011,680.599983,21636300,97.228569,20.38
7/9/2015,664.300011,670.919975,659.999992,670.089996,16076900,95.727142,20.07
7/8/2015,654.299995,657.969986,645.990005,654.549988,12990600,93.507141,19.6
7/7/2015,665.089989,667.989975,648.359993,658.640015,21573300,94.091431,19.73
7/6/2015,654.309982,664.500015,653.379974,661.999985,11808300,94.571426,19.83
7/2/2015,657.990013,659.389992,652.500008,658.31002,11053000,94.044289,19.72
7/1/2015,663.640022,666.669998,652.530022,655.449982,14699300,93.635712,19.63
6/30/2015,653.499977,660.48999,649.499992,656.940002,16880500,93.848572,19.67
6/29/2015,640.540001,650.389999,637.819992,645.62001,24575600,92.23143,20.5
6/26/2015,667.100021,667.199997,651.619987,651.619987,30314900,93.08857,20.69
6/25/2015,668.37001,672,654.210007,664.239983,41623400,94.891426,21.09
6/24/2015,700.099976,706.239983,674.779984,678.609978,77138600,96.944283,21.55
6/23/2015,674.350014,681.729996,670.25,681.19001,15626100,97.312859,21.63
6/22/2015,665.29998,676.849991,659.319977,674.899986,16732800,96.414284,21.43
6/19/2015,673.700012,674.93,656.749985,657.100006,19814900,93.871429,20.86
6/18/2015,662.559998,667.390015,660.579979,663.200012,8962800,94.742859,21.06
6/17/2015,665.930008,665.930008,657.70002,659.900017,9905000,94.271431,20.95
6/16/2015,659.700012,669.249977,655.840004,666.910004,16043300,95.272858,21.18
6/15/2015,649.999977,655.140015,641.609985,654.019989,19054000,93.431427,20.77
6/12/2015,664.410027,667.400002,658.86998,660.93,10278800,94.418571,20.99
6/11/2015,678.229996,678.43,658.610001,665.659988,26623100,95.094284,21.14
6/10/2015,653.769997,692.790009,652.580009,671.100006,57121400,95.871429,21.31
6/9/2015,625.339973,649.000008,625.339973,647.149979,22024800,92.449997,20.55
6/8/2015,635.000008,635.709984,622.969986,627.230003,11148900,89.604286,19.92
6/5/2015,624.500008,633.780006,623.88002,633.219994,11624200,90.459999,20.11
6/4/2015,618.649994,626.000015,616.29998,625.440002,10074400,89.348572,19.86
6/3/2015,624.700012,628.129997,620.51001,621.659996,6223700,88.808571,19.74
6/2/2015,620.97998,627.750015,618.840012,623.909981,7529200,89.129997,19.81
6/1/2015,621.860001,623.850006,615.609978,623.019974,9926000,89.002853,19.78
5/29/2015,626.309982,631.43998,622.68998,624.059998,12712000,89.151428,19.81
5/28/2015,628.000008,628.98999,622.510002,626.549988,7821800,89.507141,19.89
5/27/2015,617.000023,629.349998,615.500015,628.999977,10506300,89.85714,19.97
5/26/2015,622.11998,623.430023,614.499992,615.950012,9646000,87.992859,19.56
5/22/2015,624.250015,625.849998,620.849991,621.869987,7466200,88.83857,19.75
5/21/2015,623.57,626.999985,617.269989,623.019974,12767300,89.002853,19.78
5/20/2015,617.500008,623.760017,611.539978,621.530006,12756800,88.790001,19.73
5/19/2015,622.220009,628.499992,614.669983,616.480011,19101600,88.068573,19.57
5/18/2015,612.81002,619.740005,609.169991,617.870003,14812000,88.267143,19.62
5/15/2015,604.550018,618.440002,600.290001,613.249977,37053100,87.60714,19.47
5/14/2015,582.999992,587.470001,576.310013,586.850014,8898400,83.835716,18.63
5/13/2015,583.830025,589.380005,578.840004,580.109993,11155900,82.872856,18.42
5/12/2015,586.659996,586.659996,580.950012,583.640007,11907000,83.377144,18.53
5/11/2015,576.270012,593.999977,575.300003,589.950005,23882600,84.278572,18.73
5/8/2015,567.289993,575.069984,566.750008,574.600014,13828500,82.085716,18.24
5/7/2015,560.800018,565.56002,556.20002,565.240013,10220700,80.748573,17.95
5/6/2015,567.200005,568.500008,556.650017,560.539986,11504500,80.077141,17.8
5/5/2015,568.669998,577.099991,565.299988,565.54998,27116600,80.792854,17.96
5/4/2015,556.999985,558.000008,552.300011,554.900017,7967400,79.271431,17.62
5/1/2015,558.98999,559.769981,552.26001,557.029999,8906100,79.575714,17.69
4/30/2015,561.660011,565.850014,553.86998,556.5,10565100,79.5,17.67
4/29/2015,560.489998,567.390022,557.51001,562.849998,9534700,80.407143,17.87
4/28/2015,564.129974,568.950005,559.609978,563.05999,8826300,80.437141,17.88
4/27/2015,562.04998,572.499992,561.610023,566.079979,15246700,80.868568,17.97
4/24/2015,561.210014,565.659996,556.549988,558.400017,11045300,79.771431,17.73
4/23/2015,557.590012,562.400002,552.68998,559.060005,12687500,79.865715,17.75
4/22/2015,561.47998,564.990021,556.81002,557.68,12089700,79.668571,17.71
4/21/2015,568.639984,570.389984,558.600021,560.44001,15925700,80.062859,17.79
4/20/2015,572.499992,576.129982,562.670021,567.390022,30766400,81.055717,18.02
4/17/2015,558.450005,575.000023,558.000008,571.550011,58306500,81.650002,18.15
4/16/2015,532,568.75,530.000008,562.04998,104500900,80.292854,17.85
4/15/2015,480.929993,480.929993,471.550018,475.460014,42528500,67.922859,15.1
4/14/2015,481.999977,484.000023,471.949974,478.710022,28641900,68.387146,15.2
4/13/2015,470.679985,484.999992,469.400009,474.680023,44436700,67.811432,15.07
4/10/2015,450.779984,454.969986,447.630005,454.569977,22367100,64.938568,14.43
4/9/2015,441,441.950008,434.799992,439.499992,13455400,62.785713,13.95
4/8/2015,428.409992,441.750004,428.289989,441.349995,22327900,63.049999,14.01
