Date,Open,High,Low,Close,Volume,Adj Close,PB,NASDAQ
4/1/2016,126.230003,127.089996,125.110001,126.959999,5328000,124.897745,20.09,0
3/31/2016,128.089996,128.380005,125.25,126.940002,8758300,124.878073,20.09,0
3/30/2016,131.479996,132.729996,128.020004,128.580002,5949000,126.491433,13.45,0
3/29/2016,129.830002,130.929993,128.179993,130.880005,4910200,128.754077,13.69,0
3/28/2016,132.529999,132.619995,130.550003,131.289993,3352200,129.157405,13.73,0
3/24/2016,131.610001,132.229996,130.029999,132.119995,4573100,129.973925,13.82,0
3/23/2016,134.990005,135,132.740005,132.860001,4361200,130.701911,13.89,0
3/22/2016,135.139999,136.100006,134.779999,135.119995,4989000,132.925195,14.13,0
3/21/2016,133.460007,136.779999,133.389999,135.860001,5671400,133.653181,14.21,0
3/18/2016,131.240005,134.679993,131.009995,133.960007,9108400,131.784049,14.01,0
3/17/2016,128.070007,131.600006,127.419998,130.699997,5801000,128.576993,13.67,0
3/16/2016,126.239998,128.130005,125.75,127.57,5154700,125.497837,13.34,0
3/15/2016,125.550003,126.370003,124.209999,126.360001,3717500,124.307492,13.21,0
3/14/2016,123.93,127,123.860001,126.339996,4283400,124.287813,13.21,0
3/11/2016,124.129997,125.5,123.860001,124.629997,3260100,122.60559,13.03,0
3/10/2016,123.139999,123.82,121.43,122.940002,4111300,120.943046,12.86,0
3/9/2016,122.379997,123.260002,122.029999,122.860001,3380300,120.864344,12.85,0
3/8/2016,121.980003,122.970001,121.309998,122.349998,5257300,120.362626,12.8,0
3/7/2016,120.800003,123.32,120.57,122.900002,4504700,120.903695,12.85,0
3/4/2016,120.169998,122.230003,119.849998,121.07,4421500,119.103419,12.66,0
3/3/2016,118.839996,119.730003,118.25,119.610001,3404600,117.667135,12.51,0
3/2/2016,119.629997,120.75,118.5,119.650002,4292500,117.706486,12.51,0
3/1/2016,119.010002,120.989998,118.25,119.959999,4595400,118.011448,12.55,0
2/29/2016,118.120003,119.470001,117.5,118.18,4569700,116.260363,12.36,0
2/26/2016,117.75,119.449997,117.5,118.160004,3757800,116.240691,12.36,0
2/25/2016,116.349998,117.599998,115.779999,116.82,4667100,114.922453,12.22,0
2/24/2016,115.370003,115.959999,112.510002,115.589996,6859300,113.712429,12.09,0
2/23/2016,116.970001,118.5,115.93,116.900002,3762300,115.001155,12.23,0
2/22/2016,115.160004,118.970001,115.160004,117.389999,4930300,115.483194,12.28,0
2/19/2016,117.309998,117.330002,114.419998,115.160004,6920600,113.289421,12.04,0
2/18/2016,116.910004,118.230003,116.68,117.57,6489000,115.66027,12.3,0
2/17/2016,114.029999,116.830002,113.989998,116.339996,6619600,114.450246,12.17,0
2/16/2016,109.730003,112.760002,109,112.599998,7587700,110.770999,11.78,0
2/12/2016,105.120003,109.839996,105,108.629997,12973400,106.865483,11.36,0
2/11/2016,113.18,113.400002,102.099998,108.440002,33735600,106.678575,11.34,0
2/10/2016,118.160004,119.459999,116.269997,116.360001,4888600,114.469926,12.17,0
2/9/2016,117.980003,119.980003,117.43,118.879997,4137600,115.876695,12.43,0
2/8/2016,120.669998,121.330002,117.25,119.470001,6453600,116.451794,12.49,0
2/5/2016,123.629997,124.169998,121.029999,122.559998,6186700,119.463726,12.82,0
2/4/2016,121.120003,124.910004,121.120003,123.610001,5837000,120.487203,12.93,0
2/3/2016,118.800003,122.129997,117.150002,121.870003,7361900,118.791163,12.82,0
2/2/2016,119.690002,120.279999,117.370003,117.519997,8646700,114.551053,12.37,0
2/1/2016,119.639999,122.290001,118.650002,121.559998,6812800,118.48899,12.79,0
1/29/2016,118.139999,120.18,118.019997,120.129997,9195700,117.095116,12.64,0
1/28/2016,117.099998,118.029999,115.059998,118.010002,10708400,115.028679,12.42,0
1/27/2016,119.900002,120.110001,115.019997,116.580002,27945900,113.634805,12.27,0
1/26/2016,124.980003,128.149994,124.5,128.009995,5432600,124.776038,13.47,0
1/25/2016,124.599998,125.239998,123.400002,124.010002,4551600,120.877099,13.05,0
1/22/2016,124.419998,125.68,123.32,124.610001,5259900,121.46194,13.11,0
1/21/2016,122.769997,125.980003,121.540001,123.400002,5546200,120.282509,12.99,0
1/20/2016,124,124.940002,119.82,122.139999,7636600,119.054339,12.85,0
1/19/2016,127.059998,127.220001,125.110001,126.059998,5478900,122.875305,13.27,0
1/15/2016,125.800003,127.139999,124.510002,125.629997,6678400,122.456168,13.22,0
1/14/2016,129.589996,130.070007,125.809998,129.199997,6517800,125.935977,13.6,0
1/13/2016,132.699997,132.880005,127.75,128.119995,5073100,124.88326,13.48,0
1/12/2016,131.580002,132.169998,129.639999,131.919998,4171500,128.587262,13.88,0
1/11/2016,130.850006,131,128.919998,130.210007,5551500,126.920471,13.7,0
1/8/2016,133.699997,135.100006,129.800003,129.990005,5776900,126.706028,13.68,0
1/7/2016,136.380005,136.669998,132.509995,133.009995,7013700,129.649722,14,0
1/6/2016,138.830002,139.350006,137.259995,138.830002,4254100,135.322697,14.61,0
1/5/2016,140.990005,141.699997,139.770004,141.070007,3357000,137.506112,14.84,0
1/4/2016,141.380005,141.699997,139.429993,140.5,5719500,136.950505,14.78,0
12/31/2015,145.960007,145.960007,144.5,144.589996,2105200,140.937175,15.22,0
12/30/2015,147.220001,148,146.009995,146.410004,1619000,142.711202,14.55,0
12/29/2015,145.059998,147.559998,145,147.350006,3133600,143.627457,14.65,0
12/28/2015,143.259995,144.669998,142.850006,144.539993,1980000,140.888435,14.37,0
12/24/2015,143.600006,143.929993,143.360001,143.529999,1185000,139.903956,14.27,0
12/23/2015,143.080002,144.070007,142.809998,144.059998,3353900,140.420565,14.32,0
12/22/2015,141.720001,142.789993,140.5,142.380005,2791700,138.783015,14.15,0
12/21/2015,140.210007,141.940002,139.699997,140.899994,3746400,137.340394,14.01,0
12/18/2015,144.410004,144.410004,138.889999,139.580002,9952000,136.053749,13.87,0
12/17/2015,148.850006,149.800003,145.5,145.559998,3448800,141.88267,14.47,0
12/16/2015,147.979996,148.610001,146.229996,148.110001,3316000,144.368252,14.72,0
12/15/2015,145.660004,147.100006,144.119995,146.529999,4664600,142.828166,14.57,0
12/14/2015,144.5,144.5,141.460007,143,4845000,139.387347,14.21,0
12/11/2015,145,145.699997,143.720001,144.619995,3684700,140.966415,14.38,0
12/10/2015,144.619995,147.460007,144.160004,146.410004,3278500,142.711202,14.55,0
12/9/2015,144.600006,145.690002,142.270004,144.240005,5124600,140.596026,14.34,0
12/8/2015,146.820007,147.229996,144.649994,144.990005,5021100,141.327078,14.41,0
12/7/2015,148.300003,149.5,147.320007,148.449997,3417700,144.699659,14.76,0
12/4/2015,146.350006,148.779999,146.089996,148.5,3892900,144.748399,14.76,0
12/3/2015,147.050003,147.630005,144.279999,145.559998,3008700,141.88267,14.47,0
12/2/2015,147.550003,148.029999,146.380005,146.960007,2648800,143.247311,14.61,0
12/1/2015,146.539993,149.399994,146.470001,147.740005,3444300,144.007604,14.69,0
11/30/2015,146.970001,147.259995,145.360001,145.449997,3176700,141.775449,14.46,0
11/27/2015,147.5,147.970001,146.679993,146.949997,1282100,143.237554,14.61,0
11/25/2015,149.039993,149.149994,147.380005,147.429993,1852200,143.705423,14.66,0
11/24/2015,147.490005,149.589996,147.220001,148.649994,2626600,144.894603,14.78,0
11/23/2015,149.389999,149.699997,147.710007,148.339996,3183700,144.592437,14.75,0
11/20/2015,149.839996,150.589996,149.119995,149.399994,3210200,145.625656,14.85,0
11/19/2015,148.789993,149.479996,148.259995,149.240005,2492600,145.469709,14.84,0
11/18/2015,146.240005,148.389999,146.229996,148.279999,3101100,144.533955,14.74,0
11/17/2015,145.289993,146.589996,144.639999,146.080002,3038300,142.389538,14.52,0
11/16/2015,142.580002,144.5,142.330002,144.419998,2378300,140.771471,14.36,0
11/13/2015,142.330002,143.889999,141.860001,142.589996,3063800,138.987701,14.17,0
11/12/2015,143,144.399994,141.589996,142.539993,3796800,138.938961,14.17,0
11/11/2015,145.199997,145.830002,144.520004,144.990005,1579600,141.327078,14.41,0
11/10/2015,145.279999,146.139999,144.029999,145.149994,2524100,141.483025,14.43,0
11/9/2015,146.899994,147.479996,145.179993,145.979996,2980800,142.292058,14.51,0
11/6/2015,146.580002,148.169998,146.009995,147.940002,2294100,144.202548,14.71,0
11/5/2015,148.190002,148.839996,146.490005,147.970001,2545400,144.231789,14.71,0
11/4/2015,147.259995,148.759995,147.179993,148.190002,2771500,144.446233,14.73,0
11/3/2015,148.029999,148.460007,147.139999,148.089996,2470000,143.461743,14.72,0
11/2/2015,148.380005,149.470001,147.559998,148.399994,2516700,143.762052,14.75,0
10/30/2015,147.399994,149.600006,147.089996,148.070007,3938000,143.442378,14.72,0
10/29/2015,147.539993,147.869995,145.830002,147.179993,3072100,142.580179,14.63,0
10/28/2015,147.990005,148.809998,145.139999,147.880005,4408300,143.258314,14.7,0
10/27/2015,146.220001,148.990005,146.009995,148.460007,3411300,143.820189,14.76,0
10/26/2015,146.210007,147.229996,145.550003,146.699997,3143400,142.115185,14.58,0
10/23/2015,147.369995,147.75,144.910004,146.699997,4691200,142.115185,14.58,0
10/22/2015,142,147.360001,141.929993,146.309998,6976300,141.737374,14.54,0
10/21/2015,141.699997,142.149994,136.610001,141.190002,8927200,136.777394,14.03,0
10/20/2015,137.940002,139.929993,137.580002,138.880005,4202600,134.539591,13.81,0
10/19/2015,137.600006,138.610001,136.389999,138.419998,4022000,134.093961,13.76,0
10/16/2015,137.429993,138.729996,136.520004,137.600006,3143000,133.299596,13.68,0
10/15/2015,135.160004,137.669998,135,137.389999,6368300,133.096152,13.66,0
10/14/2015,139.75,140.889999,133.580002,134.220001,8752300,130.025226,13.34,0
10/13/2015,139.440002,140.5,139.429993,140.289993,2339700,135.905513,13.97,0
10/12/2015,139.929993,141.070007,139.320007,140.679993,1942200,136.283324,14,0
10/9/2015,139.039993,140.240005,138.360001,139.699997,3065700,135.333956,13.91,0
10/8/2015,136.660004,139.350006,136.070007,139.039993,2835700,134.694579,13.84,0
10/7/2015,135.690002,137.729996,135.259995,137.020004,3263800,132.737721,13.64,0
10/6/2015,134.100006,135.539993,133.669998,134.630005,3059600,130.422416,13.4,0
10/5/2015,132.279999,134.149994,131.350006,134.020004,4587500,129.83148,13.34,0
10/2/2015,129,132.589996,128.559998,132.559998,3020500,128.417103,13.2,0
10/1/2015,131.320007,131.789993,128.979996,130.610001,2878400,126.528049,13,0
9/30/2015,130.270004,131.410004,129.619995,130.949997,3062500,126.857419,13.04,0
9/29/2015,128.110001,129.149994,127.470001,128.75,2935100,124.726179,13.97,0
9/28/2015,130.440002,130.479996,128.029999,128.130005,4160000,124.12556,13.9,0
9/25/2015,131.570007,131.729996,129.279999,131.009995,4149900,126.915542,14.21,0
9/24/2015,130.720001,130.770004,127.18,129.75,5297800,125.694926,14.07,0
9/23/2015,134.660004,135,131.610001,131.669998,4907500,127.554918,14.28,0
9/22/2015,134.490005,134.490005,132.520004,133.990005,3465000,129.802419,14.53,0
9/21/2015,136.419998,137.449997,134.940002,136.020004,2460900,131.768974,14.75,0
9/18/2015,135.75,137.690002,134.399994,136.089996,7302700,131.836778,14.76,0
9/17/2015,137.360001,139.910004,136.940002,137.449997,3405600,133.154275,14.91,0
9/16/2015,136.259995,137.429993,136.009995,137.199997,2505000,132.912088,14.88,0
9/15/2015,134.520004,137,134.520004,136.300003,3761800,132.040222,14.79,0
9/14/2015,134.720001,135.130005,133.729996,134.429993,2389600,130.228655,14.58,0
9/11/2015,133.160004,134.860001,132.889999,134.669998,2628200,130.461159,14.61,0
9/10/2015,132.339996,134.570007,132.270004,133.550003,2932200,129.376167,14.49,0
9/9/2015,135.589996,136.25,132.210007,132.649994,4713900,128.504286,14.39,0
9/8/2015,132.270004,133.990005,132,133.820007,3505800,129.637733,14.52,0
9/4/2015,129.550003,130.490005,128.660004,129.759995,3746700,125.704608,14.08,0
9/3/2015,132.309998,132.350006,130.479996,131.020004,3379500,126.925239,14.21,0
9/2/2015,128.710007,130.669998,127.739998,130.630005,4809300,126.547428,14.17,0
9/1/2015,128.160004,128.990005,126.940002,127.440002,5772700,123.457123,13.82,0
8/31/2015,132.369995,132.699997,130.389999,130.679993,4231700,126.595853,14.18,0
8/28/2015,131.429993,133.720001,130.860001,133.240005,4508800,129.075858,14.45,0
8/27/2015,131.080002,132.360001,129.460007,131.869995,5754600,127.748665,14.3,0
8/26/2015,129.339996,129.759995,125.230003,129.339996,6428400,125.297736,14.03,0
8/25/2015,130,130.720001,125.43,125.489998,7159100,121.568061,13.61,0
8/24/2015,123.639999,135.5,115.139999,127.190002,9425800,123.214936,13.8,0
8/21/2015,134.880005,135.089996,131.460007,131.710007,7957600,127.593676,14.29,0
8/20/2015,141.619995,141.899994,136.899994,137.020004,6601400,132.737721,14.86,0
8/19/2015,143.419998,144.479996,142.320007,142.720001,2967700,138.259576,15.48,0
8/18/2015,144.389999,145.210007,143.820007,144.600006,1955500,140.080825,15.69,0
8/17/2015,144.600006,144.860001,142.929993,144.440002,3746000,139.925822,15.67,0
8/14/2015,144.610001,145.470001,143.759995,145.089996,2927100,140.555502,15.74,0
8/13/2015,142.029999,145.449997,141.529999,144.809998,5129500,140.284254,15.71,0
8/12/2015,142.550003,143.009995,139.860001,142.429993,4355800,137.978631,15.45,0
8/11/2015,144.139999,144.929993,143.279999,144.050003,2816700,139.548011,15.63,0
8/10/2015,143.789993,146.770004,143.779999,145.860001,3432600,141.301441,15.82,0
8/7/2015,143.220001,143.839996,141.699997,142.419998,2953200,137.968949,15.45,0
8/6/2015,144.699997,145.25,143.419998,143.820007,2457000,139.325203,15.6,0
8/5/2015,143.899994,145.600006,143.770004,144.949997,2926100,140.419878,15.72,0
8/4/2015,143.550003,144.869995,143.039993,143.539993,1973000,138.172384,15.57,0
8/3/2015,144.440002,144.75,142.589996,143.690002,3088000,138.316783,15.59,0
7/31/2015,143.759995,144.919998,143.289993,144.169998,3163500,138.77883,15.64,0
7/30/2015,143.350006,143.919998,142.210007,143.009995,2644000,137.662204,15.51,0
7/29/2015,142.479996,144.610001,142.369995,144.139999,3260400,138.749953,15.64,0
7/28/2015,141.610001,142.169998,139.509995,141.809998,4138200,136.50708,15.38,0
7/27/2015,143.220001,143.350006,140.800003,141.029999,3532100,135.756249,15.3,0
7/24/2015,145.809998,146.470001,143.979996,144.059998,2455000,138.672943,15.63,0
7/23/2015,147,147.949997,145.789993,146.110001,4116000,140.646287,15.85,0
7/22/2015,148.899994,149.179993,145.110001,146.470001,6238400,140.992825,15.89,0
7/21/2015,146.589996,146.589996,144.220001,145,4452600,139.577794,15.73,0
7/20/2015,147.110001,147.199997,145.910004,146.720001,3016100,141.233477,15.92,0
7/17/2015,147.25,147.440002,146.020004,146.839996,3127100,141.348985,15.93,0
7/16/2015,147.789993,148.800003,147.770004,148.490005,2509600,142.937292,16.11,0
7/15/2015,147.75,147.75,146.479996,146.889999,2653900,141.397118,15.93,0
7/14/2015,146.759995,148.300003,146.449997,147.75,3388800,142.224959,16.06,0
7/13/2015,145.960007,146.75,145.600006,146.619995,2194200,141.13721,15.94,0
7/10/2015,144.139999,145.190002,143.869995,144.479996,2192100,139.077235,15.71,0
7/9/2015,143.889999,144.199997,142.729996,142.800003,2486800,137.460065,15.53,0
7/8/2015,142.5,143.149994,141.520004,141.919998,3386500,136.612967,15.43,0
7/7/2015,140.800003,143.440002,140.139999,143.149994,3712000,137.796968,15.56,0
7/6/2015,139.020004,140.729996,139,140.520004,2093400,135.265326,15.28,0
7/2/2015,141.289993,141.520004,139.880005,140.210007,2116500,134.96692,15.24,0
7/1/2015,140.479996,141.139999,140.020004,140.729996,3260900,135.467465,15.3,0
6/30/2015,140.059998,140.059998,138.440002,138.720001,3434800,133.532633,15.08,0
6/29/2015,140.960007,141.320007,138.580002,138.729996,3755500,133.542254,12.13,0
6/26/2015,143.029999,143.039993,141.889999,142.479996,3153300,137.152024,12.46,0
6/25/2015,143.270004,143.759995,142.339996,142.449997,2153800,137.123147,12.46,0
6/24/2015,143.759995,144.800003,142.509995,143,3989100,137.652583,12.51,0
6/23/2015,146.330002,146.449997,143.800003,144.429993,2864400,139.029102,12.63,0
6/22/2015,146.070007,146.210007,145.089996,145.699997,2086100,140.251615,12.74,0
6/19/2015,145.190002,146.100006,144.949997,145.130005,4837300,139.702937,12.69,0
6/18/2015,143.910004,146.529999,143.910004,145.380005,3728900,139.943589,12.72,0
6/17/2015,142.869995,144,141.899994,143.429993,2775400,138.066496,12.55,0
6/16/2015,141.419998,143.580002,141.419998,142.339996,2450600,137.01726,12.45,0
6/15/2015,142.039993,142.589996,141.279999,142.289993,2631400,136.969127,12.45,0
6/12/2015,142.619995,142.860001,141.089996,142.800003,2395200,137.460065,12.49,0
6/11/2015,142.009995,143.979996,141.75,142.960007,2924500,137.614085,12.5,0
6/10/2015,140.679993,142.600006,140.289993,141.619995,2784400,136.324183,12.39,0
6/9/2015,140.5,140.990005,139.899994,140.100006,2647600,134.861033,12.25,0
6/8/2015,140.240005,141.350006,140.199997,140.639999,2756600,135.380834,12.3,0
6/5/2015,141.039993,141.369995,140.050003,140.729996,3215600,135.467465,12.31,0
6/4/2015,143.220001,143.229996,140.949997,141.190002,3239500,135.91027,12.35,0
6/3/2015,143.779999,145.059998,142.889999,143.809998,3755800,138.432291,12.58,0
6/2/2015,141.440002,144.460007,140.630005,143.25,4986500,137.893234,12.53,0
6/1/2015,141.449997,142.050003,140.270004,141.25,3897000,135.968024,12.35,0
5/29/2015,142.259995,142.259995,140.320007,140.520004,6199200,135.265326,12.29,0
5/28/2015,142.509995,145.289993,141.580002,142.330002,3103200,137.007639,12.45,0
5/27/2015,143.419998,143.75,142.580002,143,2837100,137.652583,12.51,0
5/26/2015,144.339996,144.429993,142.160004,142.800003,3476800,137.460065,12.49,0
5/22/2015,147.259995,147.270004,144.800003,144.809998,3878000,139.394897,12.67,0
5/21/2015,146.559998,147.710007,146.100006,147.350006,2676400,141.839923,12.89,0
5/20/2015,147.139999,147.339996,146.100006,146.419998,2104000,140.944692,12.81,0
5/19/2015,147.179993,147.770004,146.729996,147.050003,2366400,141.551138,12.86,0
5/18/2015,146.880005,147.240005,146.300003,146.710007,2153200,141.223856,12.83,0
5/15/2015,148.050003,148.300003,146.339996,146.880005,3368900,141.387497,12.85,0
5/14/2015,146.880005,148.25,146.649994,147.960007,3495800,142.427113,12.94,0
5/13/2015,145.410004,146.529999,145.100006,145.619995,2679400,140.174605,12.74,0
5/12/2015,144.940002,146.080002,144.009995,145.429993,3543900,139.991707,12.72,0
5/11/2015,145.550003,146.789993,145.130005,145.889999,3969000,140.434512,12.76,0
5/8/2015,143,145.940002,142.979996,145.460007,7068000,140.020599,12.72,0
5/7/2015,140.559998,142.179993,140.479996,141.490005,4868700,136.199054,12.38,0
5/6/2015,143.009995,143.149994,140.429993,141.039993,5313500,135.76587,12.34,0
5/5/2015,143.759995,144.699997,142.270004,142.910004,3670400,136.689976,12.5,0
