Date,Open,High,Low,Close,Volume,Adj Close,PB,NASDAQ
8/7/2015,95.379997,95.400002,93.610001,94.300003,23199100,94.300003,6.735,1
8/6/2015,97.18,98.739998,94.419998,95.120003,42271300,95.120003,6.793,1
8/5/2015,95.25,97.089996,95.18,96.440002,29813200,96.440002,6.888,1
8/4/2015,93.790001,94.730003,93.330002,94.059998,20136000,94.059998,6.718,1
8/3/2015,93.529999,95.080002,92.800003,94.139999,29343100,94.139999,6.723,1
7/31/2015,94.949997,96.330002,93.949997,94.010002,46509000,94.010002,6.714,1
7/30/2015,94.910004,95.809998,91.800003,95.209999,86211300,95.209999,6.8,1
7/29/2015,96.32,97.279999,94.739998,96.989998,64648300,96.989998,6.927,1
7/28/2015,94.839996,95.559998,93.309998,95.290001,35236000,95.290001,6.805,1
7/27/2015,96.580002,96.610001,93.830002,94.169998,38585400,94.169998,6.725,1
7/24/2015,97.349998,97.760002,95.879997,96.949997,33444900,96.949997,6.881,1
7/23/2015,96.959999,97.449997,94.809998,95.440002,29418800,95.440002,6.774,1
7/22/2015,96.739998,97.580002,95.919998,97.040001,28299500,97.040001,6.887,1
7/21/2015,98.949997,99.239998,97.139999,98.389999,39453300,98.389999,6.983,1
7/20/2015,95.849998,98.599998,95.360001,97.910004,54860500,97.910004,6.949,1
7/17/2015,92.550003,95.389999,92.540001,94.970001,54001600,94.970001,6.74,1
7/16/2015,90.279999,90.860001,89.769997,90.849998,21804100,90.849998,6.448,1
7/15/2015,90,90.989998,89.419998,89.760002,30886600,89.760002,6.37,1
7/14/2015,90.459999,90.800003,89.650002,89.68,26627800,89.68,6.365,1
7/13/2015,88.660004,90.220001,88.419998,90.099998,29976700,90.099998,6.395,1
7/10/2015,87.349998,88.220001,86.769997,87.949997,23245900,87.949997,6.242,1
7/9/2015,86.730003,87.599998,85.650002,85.879997,23307400,85.879997,6.095,1
7/8/2015,86.290001,86.75,85.449997,85.650002,24399300,85.650002,6.079,1
7/7/2015,87.800003,87.849998,85.230003,87.220001,33059900,87.220001,6.19,1
7/6/2015,86.489998,88.190002,86.389999,87.550003,24635900,87.550003,6.214,1
7/2/2015,87.400002,87.440002,86.339996,87.290001,16908800,87.290001,6.195,1
7/1/2015,86.769997,87.949997,86.489998,86.910004,25260000,86.910004,6.168,1
6/30/2015,86.599998,86.699997,85.57,85.769997,23233200,85.769997,6.087,1
6/29/2015,86.610001,87.5,85.730003,85.800003,35957900,85.800003,6.425,1
6/26/2015,88.120003,88.339996,86.830002,88.010002,38214600,88.010002,6.591,1
6/25/2015,89.260002,89.400002,87.839996,87.980003,27302000,87.980003,6.588,1
6/24/2015,87.660004,89.25,87.449997,88.860001,41370200,88.860001,6.654,1
6/23/2015,84.959999,87.970001,84.760002,87.879997,50667900,87.879997,6.581,1
6/22/2015,83.410004,84.970001,83.309998,84.739998,29383100,84.739998,6.346,1
6/19/2015,82.830002,82.980003,82.120003,82.510002,23353200,82.510002,6.179,1
6/18/2015,81.639999,83.190002,81.57,82.910004,26782600,82.910004,6.208,1
6/17/2015,81.760002,82.220001,81.339996,81.790001,18350300,81.790001,6.125,1
6/16/2015,80.82,81.510002,80.449997,81.059998,13693700,81.059998,6.07,1
6/15/2015,80.550003,80.93,80.07,80.709999,18805100,80.709999,6.044,1
6/12/2015,81.370003,82.089996,81.199997,81.529999,11417900,81.529999,6.105,1
6/11/2015,82.309998,82.900002,81.360001,81.830002,18656800,81.830002,6.128,1
6/10/2015,80.830002,82.599998,80.809998,82.160004,21531200,82.160004,6.152,1
6/9/2015,80.599998,81.190002,79.32,80.669998,16497500,80.669998,6.041,1
6/8/2015,81.82,82,80.129997,80.669998,16915500,80.669998,6.041,1
6/5/2015,81.870003,82.459999,81.510002,82.139999,16143100,82.139999,6.151,1
6/4/2015,82.139999,82.949997,81.510002,82.050003,20863900,82.050003,6.144,1
6/3/2015,81.349998,82.529999,81.25,82.440002,31775000,82.440002,6.174,1
6/2/2015,79.760002,81.349998,79.559998,80.440002,18923300,80.440002,6.024,1
6/1/2015,79.300003,80.379997,78.660004,80.290001,18119000,80.290001,6.012,1
5/29/2015,79.949997,80.07,78.879997,79.190002,16134600,79.190002,5.93,1
5/28/2015,80.25,81.07,80,80.150002,11982000,80.150002,6.002,1
5/27/2015,79.599998,80.660004,79.43,80.550003,14160900,80.550003,6.032,1
5/26/2015,80.43,80.599998,79.080002,79.330002,16321300,79.330002,5.941,1
5/22/2015,80.349998,81.309998,80.25,80.540001,19567900,80.540001,6.031,1
5/21/2015,80.190002,80.919998,80.080002,80.480003,13402700,80.480003,6.027,1
5/20/2015,80.470001,81.099998,79.459999,80.550003,23056900,80.550003,6.032,1
5/19/2015,81.25,81.690002,80.550003,80.629997,17955400,80.629997,6.038,1
5/18/2015,80.330002,81.379997,80.230003,80.879997,21613700,80.879997,6.057,1
5/15/2015,81.410004,81.519997,80.18,80.419998,27069900,80.419998,6.022,1
5/14/2015,78.940002,81.849998,78.669998,81.370003,49438000,81.370003,6.093,1
5/13/2015,77.720001,78.529999,77.650002,78.440002,21512300,78.440002,5.874,1
5/12/2015,77.870003,77.889999,76.790001,77.459999,21285300,77.459999,5.8,1
5/11/2015,78.480003,79.029999,77.93,78.010002,18874100,78.010002,5.842,1
5/8/2015,79.099998,79.230003,78.029999,78.510002,19943600,78.510002,5.879,1
