docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
13357,2015-03-26,1,0,0,0.013186813186813187,0.008791208791208791
135736,2015-08-01,0,0,0,0.0,0.01809954751131222
136412,2015-08-02,0,0,0,0.0028735632183908046,0.008620689655172414
136414,2015-08-02,0,0,0,0.0,0.018518518518518517
136415,2015-08-02,0,0,0,0.0,0.014354066985645933
136448,2015-08-02,0,0,0,0.0,0.017716535433070866
139205,2015-08-05,0,0,0,0.0,0.026748971193415638
139222,2015-08-05,0,0,0,0.004618937644341801,0.016166281755196306
139223,2015-08-05,0,0,0,0.006012024048096192,0.04008016032064128
146887,2015-08-12,0,0,0,0.0,0.02127659574468085
147371,2015-08-12,0,0,0,0.014799154334038054,0.023255813953488372
152030,2015-08-17,0,0,0,0.002770083102493075,0.027700831024930747
153867,2015-08-19,0,0,0,0.003766478342749529,0.022598870056497175
156250,2015-08-21,0,0,0,0.0,0.03508771929824561
156498,2015-08-21,0,0,0,0.0036363636363636364,0.03636363636363636
158267,2015-08-30,1,0,1,0.005263157894736842,0.018421052631578946
161407,2015-09-02,0,0,0,0.010893246187363835,0.008714596949891068
161657,2015-09-03,0,0,0,0.0,0.021447721179624665
162350,2015-09-03,0,0,0,0.0,0.014035087719298246
162388,2015-09-03,0,0,0,0.0,0.012861736334405145
162841,2015-09-04,0,0,0,0.00425531914893617,0.01276595744680851
163833,2015-09-04,0,0,0,0.006160164271047228,0.028747433264887063
163846,2015-09-04,0,0,0,0.003976143141153081,0.009940357852882704
168318,2015-09-10,0,0,0,0.004424778761061947,0.01327433628318584
16890,2015-03-30,0,0,0,0.0,0.010526315789473684
170309,2015-09-12,0,0,0,0.006085192697768763,0.010141987829614604
171080,2015-09-14,0,0,0,0.0,0.013513513513513514
172746,2015-09-15,0,0,0,0.0,0.02631578947368421
173444,2015-09-16,0,0,0,0.0,0.01639344262295082
173475,2015-09-16,0,0,0,0.014084507042253521,0.025821596244131457
174002,2015-09-16,0,0,0,0.010660980810234541,0.031982942430703626
174084,2015-09-16,0,0,0,0.004807692307692308,0.028846153846153848
174539,2015-09-16,0,0,0,0.011146496815286623,0.030254777070063694
174552,2015-09-17,0,0,0,0.010362694300518135,0.012953367875647668
175329,2015-09-17,0,0,0,0.0049504950495049506,0.01155115511551155
175345,2015-09-17,0,0,0,0.0,0.027874564459930314
175588,2015-09-17,0,0,0,0.011516314779270634,0.007677543186180422
176965,2015-09-19,0,0,0,0.003952569169960474,0.03162055335968379
178996,2015-09-22,0,0,0,0.0049504950495049506,0.01485148514851485
179287,2015-09-22,0,0,0,0.0047562425683709865,0.028537455410225922
179515,2015-09-22,0,0,0,0.0,0.018957345971563982
179795,2015-09-22,0,0,0,0.01098901098901099,0.015384615384615385
179844,2015-09-22,0,0,0,0.005543237250554324,0.019955654101995565
179935,2015-09-22,0,0,0,0.005707762557077625,0.017123287671232876
180043,2015-09-23,0,0,0,0.015957446808510637,0.014184397163120567
180253,2015-09-23,0,0,0,0.0,0.012048192771084338
180269,2015-09-23,0,0,0,0.0,0.01694915254237288
