docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
103166,2015-07-01,0,0,0,0.004434589800443459,0.0598669623059867
108729,2015-07-07,0,0,0,0.005681818181818182,0.014204545454545454
109663,2015-07-07,0,0,0,0.0,0.013513513513513514
11804,2015-03-24,0,1,0,0.0,0.060851926977687626
123754,2015-07-21,0,0,0,0.0,0.04263565891472868
12538,2015-03-25,0,0,0,0.007407407407407408,0.018518518518518517
127401,2015-07-24,0,0,0,0.0,0.07065217391304347
127784,2015-07-24,1,0,2,0.002109704641350211,0.06118143459915612
12874,2015-03-25,0,0,0,0.003430531732418525,0.00686106346483705
128832,2015-07-26,1,1,0,0.008741258741258742,0.006993006993006993
129174,2015-07-27,0,0,0,0.010845986984815618,0.010845986984815618
130931,2015-07-28,0,4,1,0.017761989342806393,0.017761989342806393
130983,2015-07-28,0,0,0,0.0,0.031180400890868598
131329,2015-07-28,0,3,2,0.01729559748427673,0.014150943396226415
132723,2015-07-29,2,0,0,0.002717391304347826,0.010869565217391304
132982,2015-07-30,4,2,0,0.006932409012131715,0.006932409012131715
133461,2015-07-30,0,1,1,0.002932551319648094,0.017595307917888565
133744,2015-07-30,2,4,3,0.01904761904761905,0.014285714285714285
134105,2015-07-30,0,0,0,0.006593406593406593,0.008791208791208791
135496,2015-07-31,0,1,0,0.0,0.014084507042253521
139990,2015-08-05,1,0,1,0.00847457627118644,0.00847457627118644
14613,2015-03-26,0,0,0,0.004016064257028112,0.010040160642570281
146931,2015-08-12,2,1,0,0.008238928939237899,0.01132852729145211
15125,2015-03-27,0,0,0,0.0024271844660194173,0.014563106796116505
158425,2015-08-28,0,0,0,0.0,0.042682926829268296
160652,2015-09-02,0,0,0,0.002926829268292683,0.02048780487804878
168190,2015-09-10,1,0,0,0.003003003003003003,0.012012012012012012
168849,2015-09-10,0,0,0,0.0,0.0425531914893617
169259,2015-09-11,0,0,0,0.0,0.018604651162790697
171836,2015-09-14,0,0,0,0.0,0.038781163434903045
174287,2015-09-16,1,0,0,0.004132231404958678,0.01652892561983471
175090,2015-09-17,1,1,0,0.006472491909385114,0.012944983818770227
175100,2015-09-17,0,0,0,0.0,0.014492753623188406
175335,2015-09-17,0,0,0,0.0,0.015
178089,2015-09-21,0,0,1,0.005405405405405406,0.013513513513513514
178830,2015-09-21,0,0,0,0.0017605633802816902,0.02992957746478873
181066,2015-09-23,0,0,0,0.0,0.01384083044982699
181950,2015-09-24,0,0,0,0.0,0.03389830508474576
182218,2015-09-24,0,0,0,0.0,0.04583333333333333
183785,2015-09-26,0,0,0,0.0,0.02127659574468085
184170,2015-09-27,0,0,0,0.005681818181818182,0.02462121212121212
184357,2015-09-27,0,0,0,0.008143322475570033,0.024429967426710098
184433,2015-09-28,0,1,0,0.00998003992015968,0.005988023952095809
185382,2015-09-28,0,0,0,0.0,0.041666666666666664
185422,2015-09-28,0,0,0,0.0,0.04524886877828054
185474,2015-09-28,0,0,1,0.0,0.05286343612334802
187924,2015-09-30,0,1,0,0.017006802721088437,0.01020408163265306
192390,2015-10-06,0,0,0,0.0029498525073746312,0.02064896755162242
192902,2015-10-06,0,0,0,0.008928571428571428,0.03869047619047619
193465,2015-10-06,0,0,0,0.00408997955010225,0.028629856850715747
194282,2015-10-07,0,0,0,0.008680555555555556,0.012152777777777778
194537,2015-10-07,0,0,0,0.003826530612244898,0.025510204081632654
195651,2015-10-08,0,0,0,0.005802707930367505,0.0367504835589942
195830,2015-10-08,0,0,0,0.006097560975609756,0.009146341463414634
196134,2015-10-08,0,0,0,0.01126126126126126,0.009009009009009009
198870,2015-10-12,0,2,0,0.014634146341463415,0.014634146341463415
206078,2015-10-16,0,0,0,0.00196078431372549,0.03333333333333333
208497,2015-10-19,0,0,0,0.0037313432835820895,0.04477611940298507
209471,2015-10-20,0,0,0,0.001890359168241966,0.034026465028355386
209508,2015-10-20,0,0,0,0.003205128205128205,0.05128205128205128
209591,2015-10-20,0,0,0,0.0,0.05263157894736842
209787,2015-10-20,0,0,0,0.0,0.03225806451612903
210117,2015-10-20,0,0,0,0.0071633237822349575,0.03151862464183381
21682,2015-04-02,0,0,0,0.0,0.025210084033613446
222977,2015-11-03,0,0,0,0.006172839506172839,0.013888888888888888
224766,2015-11-04,5,1,0,0.0030303030303030303,0.00909090909090909
224783,2015-11-04,2,1,0,0.0,0.01875
224820,2015-11-04,4,2,0,0.00823045267489712,0.00823045267489712
224821,2015-11-04,0,0,0,0.003952569169960474,0.011857707509881422
225020,2015-11-05,5,2,0,0.004901960784313725,0.013071895424836602
225596,2015-11-05,3,1,0,0.005891016200294551,0.010309278350515464
229024,2015-11-08,0,0,0,0.0,0.01532567049808429
229919,2015-11-09,0,0,0,0.0,0.03125
230304,2015-11-09,0,0,0,0.0,0.021333333333333333
231440,2015-11-10,0,0,0,0.0,0.04722222222222222
232864,2015-11-11,1,0,0,0.004464285714285714,0.013392857142857142
232966,2015-11-11,1,0,0,0.00423728813559322,0.012711864406779662
233134,2015-11-11,0,0,0,0.004597701149425287,0.01839080459770115
233252,2015-11-11,0,0,0,0.0,0.0273972602739726
233552,2015-11-12,0,0,0,0.0035211267605633804,0.022887323943661973
237693,2015-11-16,0,0,0,0.0117096018735363,0.0351288056206089
239548,2015-11-18,0,0,0,0.0,0.027777777777777776
240396,2015-11-18,0,0,0,0.007594936708860759,0.030379746835443037
243274,2015-11-21,0,0,0,0.00992063492063492,0.00992063492063492
243287,2015-11-21,0,0,0,0.0,0.017543859649122806
