docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
100629,2015-06-29,1,0,2,0.005488474204171241,0.009879253567508232
101204,2015-06-29,0,0,0,0.012329656067488644,0.006489292667099286
101205,2015-06-29,0,0,0,0.010620915032679739,0.006535947712418301
10373,2015-03-23,1,1,1,0.00831792975970425,0.0046210720887245845
104213,2015-07-02,0,2,2,0.0038461538461538464,0.015384615384615385
105185,2015-07-02,0,1,1,0.007698887938408896,0.006843455945252352
111395,2015-07-09,0,0,0,0.00861244019138756,0.0028708133971291866
111896,2015-07-09,0,0,0,0.018561484918793503,0.0030935808197989174
113219,2015-07-10,1,2,1,0.0029354207436399216,0.008806262230919765
113499,2015-07-10,1,0,0,0.011305241521068859,0.006166495375128468
113750,2015-07-11,0,0,0,0.009411764705882352,0.005490196078431373
114281,2015-07-11,2,1,2,0.014184397163120567,0.0060790273556231
11462,2015-03-24,0,0,0,0.0038022813688212928,0.011406844106463879
115296,2015-07-13,0,0,1,0.02158273381294964,0.013489208633093525
115821,2015-07-13,1,0,0,0.015503875968992248,0.002583979328165375
115823,2015-07-13,1,2,2,0.007226738934056007,0.01987353206865402
116015,2015-07-14,1,1,0,0.01509433962264151,0.011859838274932614
117982,2015-07-15,0,2,2,0.010752688172043012,0.004301075268817204
119153,2015-07-16,2,1,0,0.009345794392523364,0.006230529595015576
122168,2015-07-20,2,2,1,0.008849557522123894,0.005689001264222503
12284,2015-03-25,0,0,0,0.0,0.003355704697986577
123,2015-03-11,2,1,0,0.00890518596123625,0.010476689366160294
124175,2015-07-22,0,5,2,0.006756756756756757,0.016891891891891893
124681,2015-07-22,2,0,1,0.011972930765226444,0.0052056220718375845
124694,2015-07-22,1,1,1,0.008213552361396304,0.011293634496919919
127581,2015-07-24,3,1,5,0.01170671595810228,0.01170671595810228
12763,2015-03-25,0,0,1,0.005754475703324808,0.004475703324808184
129343,2015-07-27,2,3,2,0.0028873917228103944,0.005774783445620789
130557,2015-07-28,0,0,1,0.010169491525423728,0.006779661016949152
13083,2015-03-25,0,0,1,0.006437768240343348,0.004291845493562232
13264,2015-03-26,1,0,0,0.004230118443316413,0.001692047377326565
132940,2015-07-30,2,1,0,0.012949640287769784,0.010071942446043165
133651,2015-07-30,5,7,3,0.007401315789473684,0.01069078947368421
134546,2015-07-31,0,0,0,0.003048780487804878,0.0
135104,2015-07-31,2,1,0,0.009149130832570906,0.01463860933211345
13568,2015-03-26,0,0,0,0.008429926238145416,0.009483667017913594
136318,2015-08-02,1,2,1,0.010067114093959731,0.010067114093959731
137235,2015-08-03,0,0,4,0.006036217303822937,0.0053655264922870555
138856,2015-08-04,0,0,1,0.006329113924050633,0.0012658227848101266
139363,2015-08-04,0,0,1,0.0027247956403269754,0.005449591280653951
141217,2015-08-06,0,0,2,0.013565891472868217,0.01065891472868217
141803,2015-08-06,0,1,1,0.010672853828306265,0.017633410672853827
14206,2015-03-26,1,1,1,0.012214983713355049,0.004885993485342019
144513,2015-08-10,0,0,2,0.014145810663764961,0.004352557127312296
14525,2015-03-26,0,1,0,0.005405405405405406,0.010810810810810811
146591,2015-08-12,3,2,2,0.004201680672268907,0.01050420168067227
147038,2015-08-12,1,0,2,0.008376963350785341,0.0031413612565445027
151499,2015-08-17,2,5,1,0.008806262230919765,0.016634050880626222
151950,2015-08-17,4,1,2,0.013118062563067608,0.0030272452068617556
152640,2015-08-18,0,0,0,0.013707165109034268,0.0024922118380062306
15286,2015-03-27,2,2,3,0.011795543905635648,0.009829619921363041
153532,2015-08-19,1,0,0,0.009523809523809525,0.016931216931216932
157056,2015-08-22,0,0,0,0.0012755102040816326,0.016581632653061226
158652,2015-08-31,0,0,0,0.006507592190889371,0.0032537960954446853
159851,2015-09-01,0,0,2,0.005998286203941731,0.01713796058269066
16070,2015-03-28,1,5,1,0.011235955056179775,0.008426966292134831
162265,2015-09-03,1,1,3,0.006334841628959276,0.007239819004524887
162817,2015-09-04,0,0,0,0.008968609865470852,0.0
163547,2015-09-04,1,0,1,0.010416666666666666,0.003472222222222222
166730,2015-09-09,0,3,2,0.01750814332247557,0.007328990228013029
167857,2015-09-09,1,2,3,0.00823045267489712,0.012345679012345678
170257,2015-09-12,4,0,0,0.014689265536723164,0.003389830508474576
170264,2015-09-12,0,0,0,0.01001001001001001,0.014014014014014014
171054,2015-09-14,1,1,0,0.025405786873676783,0.01058574453069866
177435,2015-09-20,1,1,3,0.025139664804469275,0.024208566108007448
17814,2015-03-31,0,0,0,0.009885330170027679,0.00830367734282325
18479,2015-03-31,0,1,3,0.0123094958968347,0.00996483001172333
185288,2015-09-28,1,2,1,0.011510791366906475,0.01079136690647482
185918,2015-09-29,2,0,0,0.013559322033898305,0.0011299435028248588
186218,2015-09-29,2,2,1,0.01585014409221902,0.012968299711815562
187740,2015-09-30,0,2,4,0.018496420047732696,0.003579952267303103
188855,2015-10-01,0,0,1,0.01725327812284334,0.005521048999309869
189643,2015-10-02,1,0,0,0.005305039787798408,0.009283819628647215
191763,2015-10-05,0,0,1,0.005517241379310344,0.011034482758620689
192541,2015-10-06,0,0,0,0.0,0.010752688172043012
193332,2015-10-06,4,12,6,0.019623875715453803,0.027800490596892886
197994,2015-10-11,0,0,0,0.015195791934541203,0.012273524254821741
200606,2015-10-14,0,0,0,0.008492569002123142,0.01910828025477707
20232,2015-04-01,2,0,0,0.009242144177449169,0.0018484288354898336
203233,2015-08-29,0,0,1,0.016830294530154277,0.004908835904628331
203245,2015-08-29,2,1,0,0.02047244094488189,0.012598425196850394
