docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
100619,2015-06-29,0,1,1,0.0,0.029717682020802376
101177,2015-06-29,0,1,0,0.003777148253068933,0.014164305949008499
104424,2015-07-02,0,3,2,0.007345225603357817,0.02833158447009444
105696,2015-07-03,0,0,1,0.017341040462427744,0.017341040462427744
10697,2015-03-23,1,1,2,0.004884004884004884,0.015873015873015872
107914,2015-07-06,0,2,0,0.011764705882352941,0.0035294117647058825
110024,2015-07-08,0,0,0,0.013866231647634585,0.00734094616639478
113255,2015-07-10,2,0,2,0.00331858407079646,0.02765486725663717
113474,2015-07-10,3,1,4,0.003561887800534283,0.01157613535173642
114688,2015-07-13,0,0,0,0.003009027081243731,0.034102306920762285
118304,2015-07-16,0,0,0,0.010460251046025104,0.012552301255230125
118409,2015-07-16,1,0,2,0.00996483001172333,0.013481828839390387
118791,2015-07-16,0,0,0,0.009380863039399626,0.010318949343339587
118799,2015-07-16,0,1,4,0.010031347962382446,0.023197492163009405
118997,2015-07-16,1,1,2,0.018410041841004185,0.023430962343096235
119023,2015-07-16,0,0,0,0.012195121951219513,0.02032520325203252
120490,2015-07-17,2,3,0,0.00510204081632653,0.006377551020408163
121149,2015-07-18,0,1,0,0.005569306930693069,0.0037128712871287127
122155,2015-07-20,0,0,0,0.0031446540880503146,0.014150943396226415
122660,2015-07-21,0,1,3,0.008948545861297539,0.0145413870246085
123408,2015-07-21,0,2,1,0.012806830309498399,0.008537886872998933
123970,2015-07-21,0,0,0,0.007950530035335688,0.01060070671378092
124962,2015-07-22,0,0,0,0.0027624309392265192,0.0027624309392265192
13064,2015-03-26,0,0,1,0.005931198102016607,0.009489916963226572
131405,2015-07-28,0,0,0,0.010309278350515464,0.003436426116838488
132944,2015-07-29,0,0,1,0.013597033374536464,0.013597033374536464
133653,2015-07-30,1,0,0,0.005050505050505051,0.010101010101010102
133660,2015-07-30,0,0,1,0.010514018691588784,0.0011682242990654205
136174,2015-08-01,0,1,1,0.006799637352674524,0.016772438803263828
137272,2015-08-03,0,0,1,0.004452359750667854,0.005342831700801425
139124,2015-08-04,9,2,2,0.007782101167315175,0.005836575875486381
139912,2015-08-05,0,0,0,0.019305019305019305,0.0
145027,2015-08-10,1,3,0,0.011585365853658536,0.003658536585365854
147308,2015-08-12,0,0,2,0.012690355329949238,0.007614213197969543
147963,2015-08-13,1,2,2,0.010033444816053512,0.006688963210702341
147982,2015-08-13,0,1,1,0.006218905472636816,0.01616915422885572
14981,2015-03-27,2,3,4,0.010875194199896427,0.01294665976178146
151507,2015-08-17,2,3,8,0.010169491525423728,0.009685230024213076
151947,2015-08-18,1,1,1,0.015961138098542677,0.002775850104094379
152646,2015-08-18,0,0,0,0.003937007874015748,0.002362204724409449
153292,2015-08-19,0,0,2,0.007886435331230283,0.011041009463722398
153791,2015-08-19,0,0,0,0.005016722408026756,0.016722408026755852
157212,2015-08-23,0,0,0,0.013300083125519535,0.00831255195344971
158653,2015-08-31,0,0,0,0.008188331627430911,0.00511770726714432
158657,2015-08-31,1,1,0,0.008468595624558928,0.006351446718419196
160793,2015-09-02,0,2,1,0.009864364981504316,0.013563501849568433
160833,2015-09-02,0,2,2,0.017529215358931552,0.005843071786310518
161095,2015-09-02,0,0,0,0.012305168170631665,0.006562756357670222
161596,2015-09-03,2,8,1,0.01786777843954735,0.008338296605122097
161832,2015-09-03,2,3,3,0.016332590942835932,0.008166295471417966
162033,2015-09-03,2,1,7,0.011406844106463879,0.0076045627376425855
163731,2015-09-04,1,1,1,0.0036319612590799033,0.0036319612590799033
164192,2015-09-05,0,0,0,0.005494505494505495,0.01098901098901099
165997,2015-09-08,0,0,0,0.007067137809187279,0.0017667844522968198
166229,2015-09-08,2,4,3,0.012349105036769807,0.002775079783543777
168656,2015-09-10,2,6,1,0.021919628030554632,0.009631351710395218
169694,2015-09-11,1,0,0,0.0067618332081141996,0.009015777610818933
170290,2015-09-12,0,0,0,0.015337423312883436,0.006134969325153374
172341,2015-09-15,0,0,6,0.013547840812870448,0.017781541066892465
172634,2015-09-15,1,0,1,0.007414730598121601,0.010380622837370242
175480,2015-09-17,1,2,2,0.018352059925093634,0.021722846441947566
176701,2015-09-18,0,0,0,0.010434782608695653,0.014782608695652174
177434,2015-09-20,1,2,5,0.010998307952622674,0.009306260575296108
178258,2015-09-21,0,1,0,0.010474430067775724,0.004929143561306223
18334,2015-03-31,2,2,2,0.004514672686230248,0.007900677200902935
184,2015-03-10,3,0,1,0.016736401673640166,0.027615062761506277
184116,2015-09-27,0,0,0,0.013671875,0.0068359375
185542,2015-09-29,0,3,2,0.006134969325153374,0.007668711656441718
185736,2015-09-29,0,1,0,0.010309278350515464,0.010309278350515464
188042,2015-10-01,0,0,0,0.011402508551881414,0.005701254275940707
189649,2015-10-02,0,0,0,0.015359741309620048,0.009700889248181084
189965,2015-10-02,1,1,2,0.012302284710017574,0.011599297012302284
190800,2015-10-03,3,5,5,0.016643550624133148,0.01155802126675913
1936,2015-03-13,0,0,0,0.004415011037527594,0.024282560706401765
193866,2015-10-07,0,2,0,0.015247776365946633,0.012706480304955527
194130,2015-10-07,0,0,2,0.014275517487508922,0.015703069236259814
194368,2015-10-07,0,0,0,0.014505893019038985,0.011786038077969175
196715,2015-10-09,0,1,0,0.009857612267250822,0.01095290251916758
19673,2015-04-01,0,1,0,0.012953367875647668,0.007772020725388601
1972,2015-03-12,1,2,1,0.013986013986013986,0.01048951048951049
197238,2015-10-09,0,0,0,0.013196480938416423,0.008797653958944282
198085,2015-10-11,0,1,1,0.019417475728155338,0.010679611650485437
198482,2015-10-12,4,0,3,0.018518518518518517,0.015594541910331383
198774,2015-10-12,0,0,1,0.014519056261343012,0.018148820326678767
199032,2015-10-12,1,2,6,0.021209740769835034,0.009426551453260016
199647,2015-10-13,0,0,0,0.008883248730964468,0.008883248730964468
200163,2015-10-13,2,0,0,0.0,0.009615384615384616
201174,2015-10-14,1,0,5,0.009811320754716982,0.021132075471698115
201188,2015-10-14,2,0,2,0.015223596574690771,0.023786869647954328
201189,2015-10-14,1,0,0,0.01394700139470014,0.015341701534170154
201441,2015-10-14,0,0,0,0.01653543307086614,0.01889763779527559
202900,2015-08-31,1,1,4,0.01288404360753221,0.008919722497522299
203655,2015-08-27,1,1,2,0.023518344308560677,0.01599247412982126
203955,2015-08-26,0,0,0,0.006146281499692686,0.005531653349723417
204494,2015-08-24,0,7,2,0.01948051948051948,0.011363636363636364
204656,2015-08-23,1,0,2,0.020451339915373765,0.015514809590973202
205435,2015-10-15,0,2,1,0.01345668629100084,0.0159798149705635
205436,2015-10-15,1,1,1,0.012036108324974924,0.013039117352056168
206448,2015-10-16,1,2,0,0.01403180542563143,0.013096351730589336
207418,2015-10-17,0,0,0,0.006469500924214418,0.015711645101663587
208616,2015-10-19,1,0,0,0.019963702359346643,0.013611615245009074
208617,2015-10-19,0,0,0,0.009821428571428571,0.013392857142857142
209084,2015-10-20,0,0,3,0.014775725593667546,0.012664907651715039
213978,2015-10-23,0,1,0,0.016320474777448073,0.005934718100890208
213982,2015-10-23,6,4,1,0.018302828618968387,0.004991680532445923
215832,2015-10-26,1,1,0,0.011406844106463879,0.004752851711026616
218,2015-03-12,0,0,0,0.018226002430133656,0.009113001215066828
21844,2015-04-03,2,5,5,0.010621288259479214,0.00548195523069895
21850,2015-04-03,0,0,1,0.013125512715340444,0.007383100902378999
222095,2015-11-02,0,0,1,0.016901408450704224,0.012957746478873239
222107,2015-10-31,2,0,0,0.011636363636363636,0.004363636363636364
223151,2015-11-03,0,0,0,0.028072033898305086,0.013771186440677966
224310,2015-11-04,0,2,2,0.015163607342378291,0.01596169193934557
227033,2015-11-06,3,1,1,0.010869565217391304,0.009782608695652175
227079,2015-11-06,2,1,3,0.015861571737563085,0.007930785868781542
227509,2015-11-06,0,1,0,0.012757605495583905,0.008832188420019628
227527,2015-11-06,1,0,0,0.011695906432748537,0.011695906432748537
22924,2015-04-07,0,0,0,0.008361204013377926,0.010033444816053512
23165,2015-04-07,0,1,0,0.0065040650406504065,0.01788617886178862
23275,2015-04-07,2,2,2,0.017117117117117116,0.0036036036036036037
235215,2015-11-13,0,0,1,0.007987220447284345,0.007987220447284345
235517,2015-11-13,0,1,1,0.010912698412698412,0.027777777777777776
23567,2015-04-08,0,0,0,0.007077856420626896,0.0010111223458038423
236988,2015-11-16,6,7,7,0.0069269521410579345,0.00818639798488665
23699,2015-04-08,2,3,0,0.014801110083256245,0.01942645698427382
23711,2015-04-08,10,7,2,0.008326724821570182,0.005154639175257732
238044,2015-11-17,0,0,0,0.02163265306122449,0.01020408163265306
23881,2015-04-09,0,0,0,0.007547169811320755,0.00880503144654088
241420,2015-11-19,0,0,0,0.0,0.006172839506172839
242705,2015-11-20,0,0,0,0.016331658291457288,0.0037688442211055275
243398,2015-11-21,1,1,2,0.03253968253968254,0.007936507936507936
244651,2015-11-23,0,0,1,0.009489916963226572,0.020759193357058125
244947,2015-11-23,1,6,9,0.019076923076923078,0.009230769230769232
245187,2015-11-24,1,2,1,0.018481848184818482,0.011881188118811881
246479,2015-11-24,2,0,1,0.010128913443830571,0.014732965009208104
247132,2015-11-25,0,2,1,0.005068790731354091,0.005068790731354091
247145,2015-11-25,1,1,1,0.009915014164305949,0.018413597733711047
247465,2015-11-25,0,3,2,0.012779552715654952,0.017891373801916934
248302,2015-11-26,0,0,0,0.014274385408406027,0.007930214115781126
249720,2015-11-28,0,3,2,0.028284671532846715,0.010036496350364963
249980,2015-11-29,0,3,4,0.006357279084551812,0.031150667514303877
251572,2015-12-01,1,0,2,0.00558659217877095,0.00558659217877095
252059,2015-12-01,1,4,4,0.010775862068965518,0.01293103448275862
252585,2015-12-02,1,5,5,0.010028850116774282,0.006731693913999175
252814,2015-12-02,0,1,3,0.007928880345987505,0.011052378664103796
255125,2015-12-04,4,1,1,0.016268980477223426,0.008676789587852495
2555,2015-03-13,3,4,5,0.009468317552804079,0.0065549890750182084
258200,2015-12-07,1,2,2,0.009174311926605505,0.013761467889908258
258214,2015-12-07,0,0,1,0.018467220683287166,0.0046168051708217915
259184,2015-12-08,0,0,0,0.00709849157054126,0.00354924578527063
26155,2015-04-13,0,1,3,0.0053590568060021436,0.031082529474812434
26177,2015-04-13,1,1,2,0.006607929515418502,0.022026431718061675
264442,2015-12-15,0,0,0,0.012578616352201259,0.013626834381551363
266843,2015-12-16,1,3,2,0.009211873080859774,0.012282497441146366
269033,2015-12-18,0,1,0,0.015281757402101241,0.011461318051575931
269274,2015-12-18,0,0,0,0.01652892561983471,0.0027548209366391185
27052,2015-04-14,0,1,2,0.002506265664160401,0.03132832080200501
271920,2015-12-22,4,1,0,0.014271151885830785,0.0050968399592252805
273517,2015-12-24,0,0,0,0.02320185614849188,0.018561484918793503
276271,2015-12-29,0,0,1,0.00989282769991756,0.009068425391591096
276297,2015-12-29,0,0,0,0.0048543689320388345,0.006472491909385114
27682,2015-04-14,1,5,2,0.01068804275217101,0.008684034736138945
27736,2015-04-14,0,0,0,0.011363636363636364,0.014204545454545454
279288,2016-01-04,1,0,0,0.01021209740769835,0.0054988216810683424
279779,2016-01-04,1,3,3,0.015435501653803748,0.018743109151047408
280939,2016-01-05,1,1,2,0.017790262172284643,0.025280898876404494
281201,2016-01-05,0,0,0,0.01943198804185351,0.00523168908819133
28206,2015-04-15,3,6,1,0.013636363636363636,0.02
28263,2015-04-15,1,0,2,0.010260457774269928,0.02367797947908445
283748,2016-01-07,0,0,0,0.010138248847926268,0.010138248847926268
284755,2016-01-08,2,0,0,0.004956629491945477,0.0
28724,2015-04-15,0,1,4,0.015657620041753653,0.007306889352818371
28734,2015-04-15,1,1,2,0.011988011988011988,0.012987012987012988
287721,2016-01-12,1,0,4,0.020338983050847456,0.005084745762711864
287726,2016-01-12,0,2,4,0.005215123859191656,0.00651890482398957
289029,2016-01-13,0,0,0,0.01810436634717785,0.009584664536741214
2902,2015-03-13,0,1,2,0.010948905109489052,0.006082725060827251
290821,2016-01-14,1,1,3,0.010869565217391304,0.010869565217391304
291497,2016-01-15,2,1,0,0.0046439628482972135,0.0
291508,2016-01-15,0,0,3,0.010141987829614604,0.020960108181203516
291523,2016-01-15,1,0,1,0.00267379679144385,0.013368983957219251
291822,2016-01-15,0,2,1,0.015130674002751032,0.011004126547455296
292844,2016-01-17,0,2,3,0.018937080024434942,0.023213194868662187
293661,2016-01-18,2,4,3,0.002785515320334262,0.020891364902506964
294169,2016-01-19,0,0,2,0.004608294930875576,0.009216589861751152
29491,2015-04-16,3,3,3,0.008668242710795903,0.016548463356973995
29520,2015-04-16,2,3,1,0.013062409288824383,0.008708272859216255
295441,2016-01-20,3,0,1,0.018356643356643356,0.008304195804195804
296661,2016-01-21,0,1,0,0.014925373134328358,0.012935323383084577
298016,2016-01-22,0,0,0,0.015772870662460567,0.00946372239747634
298912,2016-01-23,0,0,0,0.006674082313681869,0.004449388209121246
300245,2016-01-25,1,0,1,0.006211180124223602,0.018633540372670808
300279,2016-01-25,2,5,0,0.01233183856502242,0.01046337817638266
300281,2016-01-25,0,0,0,0.018259935553168637,0.013963480128893663
30105,2015-04-16,0,2,3,0.006778129236330773,0.008133755083596927
