docID,Date,Value_Positive,Uncertainty,Surprise,Valence_Pos,Valence_Neg
101278,2015-06-29,0,0,0,0.0,0.023121387283236993
101284,2015-06-29,0,0,0,0.0,0.021164021164021163
101525,2015-06-30,0,0,0,0.004016064257028112,0.014056224899598393
10491,2015-03-23,0,0,0,0.003472222222222222,0.010416666666666666
110106,2015-07-08,0,0,0,0.0,0.02909090909090909
110394,2015-07-08,1,0,0,0.0,0.02510460251046025
110673,2015-07-08,1,0,0,0.004629629629629629,0.02546296296296296
111226,2015-07-09,0,0,0,0.008264462809917356,0.01652892561983471
121739,2015-07-20,0,0,0,0.0,0.015444015444015444
123753,2015-07-21,0,0,0,0.0030581039755351682,0.039755351681957186
123784,2015-07-21,0,0,0,0.0,0.058823529411764705
124046,2015-07-22,0,0,0,0.0049382716049382715,0.024691358024691357
125115,2015-07-22,1,1,2,0.008213552361396304,0.022587268993839837
132116,2015-07-29,0,1,0,0.0,0.014613778705636743
132461,2015-07-29,0,0,1,0.007889546351084813,0.01775147928994083
156010,2015-08-21,0,0,0,0.0,0.03773584905660377
158417,2015-08-29,0,0,0,0.006097560975609756,0.052845528455284556
165612,2015-09-08,0,0,0,0.001968503937007874,0.03346456692913386
167629,2015-09-09,0,0,0,0.0018115942028985507,0.025362318840579712
170082,2015-09-11,0,0,0,0.005917159763313609,0.023668639053254437
171565,2015-09-14,0,0,0,0.009216589861751152,0.018433179723502304
174268,2015-09-16,0,0,0,0.0036968576709796672,0.038817005545286505
179280,2015-09-22,0,0,0,0.015748031496062992,0.015748031496062992
185592,2015-09-29,0,0,0,0.0,0.011406844106463879
185789,2015-09-29,0,0,0,0.0,0.06274509803921569
186566,2015-09-29,0,0,0,0.0023148148148148147,0.013888888888888888
188111,2015-10-01,0,0,0,0.0045045045045045045,0.036036036036036036
193179,2015-10-06,0,2,0,0.0033407572383073497,0.008908685968819599
212930,2015-10-22,2,2,0,0.010040160642570281,0.012048192771084338
212955,2015-10-22,0,0,0,0.005263157894736842,0.021052631578947368
213250,2015-10-23,4,0,0,0.012006861063464836,0.015437392795883362
213347,2015-10-22,0,0,0,0.004901960784313725,0.024509803921568627
214073,2015-10-23,3,1,0,0.011347517730496455,0.011347517730496455
21417,2015-04-02,0,0,1,0.0033333333333333335,0.01
220727,2015-10-29,0,0,0,0.0,0.014150943396226415
2275,2015-03-13,0,0,0,0.011264080100125156,0.006257822277847309
231371,2015-11-10,0,0,0,0.004672897196261682,0.011682242990654205
232863,2015-11-11,0,0,0,0.0056179775280898875,0.013108614232209739
26294,2015-04-13,0,0,0,0.00904977375565611,0.04524886877828054
270282,2015-12-21,2,1,3,0.0,0.0196078431372549
277677,2015-12-31,0,0,0,0.0029542097488921715,0.03323485967503693
277702,2015-12-31,0,0,0,0.0,0.029787234042553193
277854,2015-12-31,0,0,0,0.0,0.028112449799196786
279941,2016-01-04,0,0,0,0.011204481792717087,0.011204481792717087
29053,2015-04-16,0,0,0,0.008695652173913044,0.04
291980,2016-01-15,0,0,0,0.0,0.053125
304443,2016-01-28,2,1,0,0.004024144869215292,0.014084507042253521
304736,2016-01-29,1,1,0,0.010121457489878543,0.01417004048582996
305003,2016-01-29,0,0,0,0.009708737864077669,0.008321775312066574
308588,2016-02-02,0,0,0,0.0,0.04
31984,2015-04-17,0,0,0,0.00909090909090909,0.015151515151515152
341308,2016-03-07,0,1,0,0.0074211502782931356,0.014842300556586271
343513,2016-03-18,0,0,0,0.0,0.01486988847583643
348872,2016-03-24,0,0,0,0.0,0.022222222222222223
349141,2016-03-25,0,0,0,0.0,0.0189873417721519
349714,2016-03-26,0,0,0,0.008247422680412371,0.0288659793814433
353550,2016-03-30,0,0,0,0.0,0.0189873417721519
353574,2016-03-30,0,0,0,0.0,0.026373626373626374
353823,2016-03-30,0,0,0,0.005747126436781609,0.011494252873563218
354761,2016-03-31,0,0,0,0.005376344086021506,0.021505376344086023
354975,2016-03-31,0,0,0,0.0,0.01904761904761905
355241,2016-03-31,0,0,0,0.0,0.013333333333333334
355477,2016-03-31,0,0,0,0.004651162790697674,0.023255813953488372
365270,2016-04-11,0,0,0,0.00784313725490196,0.021568627450980392
372246,2016-03-11,0,2,0,0.006928406466512702,0.016166281755196306
37439,2015-04-23,3,0,0,0.0,0.02109704641350211
37613,2015-04-23,4,2,1,0.0058309037900874635,0.02040816326530612
38012,2015-04-24,1,3,1,0.008368200836820083,0.01882845188284519
380140,2016-04-14,0,0,0,0.0037220843672456576,0.02357320099255583
380193,2016-04-14,0,0,0,0.0,0.033391915641476276
380506,2016-04-15,0,0,0,0.0027522935779816515,0.022018348623853212
380582,2016-04-15,0,0,0,0.0,0.032490974729241874
385185,2016-04-20,0,0,0,0.00906344410876133,0.012084592145015106
386683,2016-04-21,2,2,0,0.0,0.01627906976744186
38686,2015-04-24,0,1,0,0.01859504132231405,0.02066115702479339
386918,2016-04-22,3,3,0,0.004622496147919877,0.01694915254237288
400078,2016-05-05,0,0,0,0.00749063670411985,0.018726591760299626
407575,2016-05-17,0,0,0,0.002583979328165375,0.0103359173126615
408168,2016-05-18,0,0,0,0.003676470588235294,0.014705882352941176
40950,2015-04-27,0,0,0,0.010101010101010102,0.05303030303030303
40969,2015-04-27,0,0,0,0.0,0.038461538461538464
411458,2016-05-21,0,0,0,0.011235955056179775,0.026217228464419477
412559,2016-05-23,0,0,0,0.006493506493506494,0.011131725417439703
414592,2016-05-25,0,0,0,0.0019230769230769232,0.01730769230769231
415451,2016-05-25,0,0,0,0.0015105740181268882,0.019637462235649546
